customer_text,brand_text,conversation_id
"gracias no sabia. tengo una mala experiencia con Amazon o el transporte, soy la única perjudicada y me cobraron","2/2 público, por tu seguridad no publiques información sensitiva como tu número depedido. ^JD",conv_19511
"You will see from the trail, I did that 6 days ago","We can't access account or order information over Twitter. If you can fill out the details in the link provided, we will be able to escalate this further for you.^PJ",conv_53727
you've got to be better about this. It's ridiculous,"Hi, sorry to hear that, does it show up in the purchase history on your account: ^JJ",conv_29701
it's the South Park game on PS4 coming out next week. I actually am not sure I want it but I can't see its price or cancel it,Can we get you to link us to the item you are trying to get delivered? ^MH,conv_22069
Già aperto in ascensore,Non ti rimane che aprire il tuo pacchettino. ^BC,conv_62851
See for yourself,"Have you recently signed up for a free trial of Amazon Prime? We'll authorise the card for $1 to make sure it is valid. Authorisations typically drop within 3-5 days, depending on the policies of your bank. For more info: ^MB",conv_89422
"acabei de recebeer, amore. obrigado &lt;3 conta que o pedido esta em processamento",Boa noite Kitesastre! No momento que você faz uma compra o e-mail da confirmação do seu pedido é enviado automaticamente com as informações do mesmo. Se não receber o e-mail pode ter acontecido algum problema. Qual é o estado do seu pedidono momento? ^JJ,conv_99918
"Thanks, but that doesn't help--it's a prime now order, so the main amazon page doesn't accept packaging or other feedback on it.","Hi Rebecca! Sorry if the feedback button is a little hard to find! It sounds like you were wanting to give us some feedback on our packaging (or in this case, bagging) of your order. We'd love to hear all the details here: ^JD",conv_69020
pela amazon,"Lamento pelo atraso, Jessica. O pacote foi enviado pela Amazon ou por um vendedor externo? ^CR",conv_60603
Is there any update??,Thank you for sharing the details. We're working on it and we'll get back to you soon with an update. ^SY,conv_14600
I dont want to change my order but will not accept. Order # 403-3917499-2913904,I'm sorry for the unpleasant experience. We'd like to change it. Please (1/2)^SF,conv_13055
"Thank you, I just couldn't figure out what to do with the codes I got, but Miss Natalia solved me the whole thing, I HOPE!",You are welcome Oihane. You can return a product and here are the instructions. Please access this link: ^JJ,conv_80275
"Yes, the date was confirmed today. Made the purchase at 8:17 am. Received an email after 3 saying it was delayed. Go figured. Maybe update the tracking?","I'm sorry it hasn't arrived! Typically, the cutoff time for Same-Day Delivery is noon, however, this may change depending on the product. What is the delivery date shown in the e-mail confirmation: ^SJ",conv_34474
"Spent over an hour on phone yesterday/today. ""Check back with us tomorrow"" been the response since last week.","I'm sorry you don't have your order. Did we ask you to wait longer for it? If you need an update, call: ^MG",conv_33499
"Contacted cust svc chat was 1st told it would arrive by 9, later told slip was torn no attempt had been made thentold package was damanged","Just to clarify, was the package returned because it was damaged or did you receive a damaged order? ^VS",conv_33508
"This is probably the 3rd time it's been left outside with no note, not sure if it's the same carrier. No I have no set safe place for orders","I'm sorry to hear this, Abigail! Just to confirm, have you noticed this trend with a specific carrier? Do you have a safe place set for your Amazon orders: ? Please keep us posted! We want to help! ^SD",conv_76596
"Ce qui a de plus désolant, c'est surtout que ca arrive systématiquement avec Colis Privé. Arrêtez de traiter avec eux, ca ne peut pas continuer là...","Bonjour, je suis sincèrement désolé pour cela. Je vous invite à contacter notre SAV afin de localiser le colis. Veuillez le faire via le lien suivant :",conv_60526
Ok. I think I got it to work,"Hey Travis, can you copy and paste in the URL to your own Twitter page? ^JC.",conv_64027
from just looking at the numerous tweets to your help service it seems that we are not the only ones experiencing issues in regards to delivery well lack of,"I'm very sorry for the poor experience, Anthony! This is not the service we want for our customers! Have you had trouble with a recent order/delivery? Could you tell us more details about what's going on? ^HM",conv_89465
Gleiche stand wie Montag nur das es da steht wird in kurze versendet 🙈😂,Manchmal auch nur 1 Tag 😃 Den aktuellen Stand deiner Bestellung findest du im Kundenkonto. Gruß ^MH,conv_49292
"Sim...Kindle é puro amor!!! Estou lendo ""O Grande Herói"" de Marcus Luttrel e "" Conversando com C. S. Lewis"" de Alister McGrath. 😉","O Kindle é só amor, não é? Você está lendo algum eBook no momento? 🤔 ^CR",conv_92552
Thank you for your assistance :),"In case the call option is not available, you can reach out to us here: via email or chat. Do connect with us and we'll surely help you out. ^PB",conv_64171
"No, el problema es que no me han mandado nada con respecto al estatus de mi pedido. Pagué para envío, mañana es el día máximo de entrega.",¡Hola! ¿Te has puesto en contacto con el transportista asignado a la entrega? ^LC,conv_98095
"Yesterday November 29th. It left for delivery yesterday morning, 4hrs later it was back at amazon facility","Hi, sorry to hear about your order being late. What was date provided to you for delivery when you placed the order? ^CR",conv_67302
. This is the same story which was telling by your team from last one month . Refurbished mobile delivered. Device dead,We're following up with your concern. We'll keep you updated regarding the same. ^SG,conv_39636
ご丁寧に有難うございます。自動更新の設定は済んでおります。ただ、自分はprimenow地域の拡大を待っていたため、希望とは違うタイミングで開始されたことに対し多大な不満があります。表示遅延で縦ズレの起きるスマホではワンクリックでの開始は控えて欲しかったです,ご心配をおかけしております。Amazonプライムは自動更新する設定をOFFにすることで、無料体験期間終了後に自動的にキャンセルとなります。この場合、年会費の請求は一切発生いたしません。詳しくはこちら＞ MH,conv_57453
I have called already and spoken to the rep. This keeps repeating. Fire your courier managers in my locality,have reported the issue to our support team here: 2/2 ^SH,conv_13652
Should I be concerned that it says my refund will be approved when they receive the returned item. My item was lost by amazon so it will prove difficult to get it back to them.,"Hello Tom, please let us know how you get on. - Hal S",conv_61489
Thank you. Why they couldn't just tell me this on the phone I don't know! 🙈,"We recommend checking to see what content has been added to the child profile. To remove content, please follow the steps here: ^MB",conv_88024
If I don’t get it today can I get a refund on my one day shipping,"Carriers can deliver up to 8:00 PM, if it doesn't arrive please reach out to USPS by phone here: ^GR",conv_43548
